Dornreichenbach;3749.36;4246.617
Dorndorf (Rhön);1818.914;3607.715
Dornburg (Saale);2926.009;3829.527
Dornap-Hahnenfurth;-317.3445;4080.719
Dormagen Chempark (Südbahnsteig);-465.4807;3890.723
Dormagen;-481.0676;3917.195
Dorheim (Wetterau);898.3472;3064.82
Dorfprozelten;1324.929;2427.488
Dorfmark;1568.339;5900.215
Dörfles-Esbach;2472.228;3005.867
Dorfen Bahnhof;3393.777;794.168
Dorfchemnitz (bei Zwönitz);3762.124;3482.164
Dorf Mecklenburg;2675.615;6973.43
Dörentrup;1048.819;4932.93
Donndorf (Unstrut);2706.055;4142.91
Donauwörth;2351.233;1257.957
Donaueschingen-Grüningen;655.1191;430.9805
Donaueschingen-Aufen;657.7104;409.6055
Donaueschingen-Allmendshofen;677.1865;384.4844
Donaueschingen Mitte/Siedlung;666.9038;398.0234
Donaueschingen;673.2363;392.8398
Domsühl;2884.684;6583.23
Domnitz (Saalkr);3011.005;4530.652
Dommitzsch;3733.14;4563.383
Dombühl;1994.736;1849.625
Döllstädt;2317.874;3894.48
Dollnstein;2573.507;1437.793
Dollern;1417.37;6619.219
Dollbergen;1852.692;5367.078
Dolgelin;4728.797;5592.199
Dohna (Sachs);4457.418;3853.547
Döhle;1746.931;6193.785
Döhlau;2955.018;2663.438
Döggingen;633.1733;332.3242
Dogern;423.8896;18.16016
Dodendorf;2839.425;4983.059
Dockweiler-Dreis;-528.896;2971.332
Doberschütz;3649.701;4398.715
Doberlug-Kirchhain unt Bf;4207.725;4573.113
Doberlug-Kirchhain ob Bf;4208.038;4575.414
Döberitz;3334.869;5532.953
Döbeln Zentrum;3936.305;3993.402
Döbeln Hbf;3914.526;4004.219
Ditzingen;1098.728;1365.172
Dittigheim;1535.933;2239.668
Dittersdorf;3854.996;3583.547
Dittersbach (bei Frankenberg/Sachs);3908.122;3781.488
Dittersbach (bei Dürrröhrsdorf);4548.613;3953.172
Ditfurt;2555.272;4733.922
Distelhausen;1543.397;2227.242
Dissen-Rothenfelde;491.6943;5023.492
Dirmingen;-392.7522;2041.152
Dippoldiswalde;4328.854;3766.949
Dinslaken;-518.7119;4439.742
Dinkelscherben;2227.139;841.1719
Dinkelsbühl;2020.295;1644.949
Dingolfing;3617.048;1220.559
Dingelstädt (Eichsfeld);1970.927;4152.078
Dingden;-601.571;4667.059
Dillingen (Saar);-606.7363;1977.754
Dillingen (Donau);2145.848;1105.395
Dillenburg;551.2725;3491.84
Dillbrecht;487.9507;3566.809
Differten;-570.1504;1857.313
Diez Ost;364.6606;3096.234
Diez;353.6748;3088.828
Dietzhausen;2179.378;3350.895
Dietzenbach-Steinberg;901.0063;2702.742
Dietzenbach-Mitte;898.3623;2693.594
Dietzenbach Bahnhof;895.4233;2680.73
Dietzelbach;123.2808;300.5703
Dietmannsried;2013.893;250.2422
Dietlas;1813.547;3585.199
Dietersheim;2165.377;2191.145
Diestedde;475.7729;4604.773
Dießen;2623.049;415.2148
Dieskau;3167.918;4329.68
Dieringhausen;25.97095;3779.508
Diepholz;629.4902;5570.863
Dienheim;586.5356;2498.547
Diedorf (Schwab);2366.145;861.0195
Diedersdorf;4027.273;5369.723
Diedelsheim;811.9585;1604.965
Dieburg;934.0835;2565.27
Diebach;1648.828;2819.055
Dickscheheide;-650.292;4303.32
Dibbersen (bei Bremen);1035.15;5975.695
Deuz (Kr Siegen);443.5854;3656.363
Deutzen;3441.965;3967.922
Deutscher Hof;728.1357;2084.934
Deutschenbora;4096.37;3931.844
Deutsch Ossig;5231.931;4061.277
Deutsch Evern;2006.989;6240.492
Deuten;-353.3286;4598.754
Deuna Zementwerk Werkbahnhof;2077.055;4199.32
Deuerling;3178.576;1648.648
Deuben (bei Zeitz);3196.936;3952.199
Dettum;2184.006;5084.035
Dettingen (Teck);1384.272;1134.52
Dettingen (Main);1075.416;2719.293
Dettingen (Erms) Mitte;1303.194;1036.273
Dettingen (Erms) Lehen;1297.728;1037.832
Dettingen (Erms) Gsaid;1313.514;1021.074
Dettingen (Erms) Freibad;1308.116;1030.84
Dettenhausen;1117.406;1124.023
Dettelbach Bahnhof;1833.255;2443.078
Detmold;960.4507;4830.363
Dethlingen;1817.217;5961.52
Dessow (Mark);3442.858;5948.547
Dessau-Waldersee;3302.355;4765.215
Dessau-Mosigkau;3219.659;4736.777
Dessau-Alten;3249.192;4750.457
Dessau Süd;3280.394;4725.375
Dessau Hbf;3277.23;4767.742
Dessau Adria;3333.337;4749.809
Dersdorf;-383.6179;3542.18
Derneburg (Han);1831.621;5010.547
Dernbach (Westerw);186.5376;3185.797
Dernau;-338.5764;3278.984
Dergenthin;2890.896;6136.859
Denzlingen;215.9229;532.0586
Densborn;-666.5522;2836.668
Dennheritz;3491.392;3638.285
Denklingen (Rheinl);100.054;3697.914
Demmin;3711.946;7087.938
Demker;2985.963;5511.203
Demitz-Thumitz;4714.38;4072.633
Delmenhorst-Hasbergen;815.9927;6089.492
Delmenhorst Süd;807.9678;6064.008
Delmenhorst Heidkrug;832.9268;6072.527
Delmenhorst Df;828.3149;6071.898
Delmenhorst;801.3535;6068.094
Dellfeld Ort;-58.86475;1835.844
Dellfeld;-64.19824;1825.902
Dellborner Mühle;-546.9236;2139.355
Delitzsch unt Bf;3369.523;4420.535
Delitzsch ob Bf;3370.875;4415.695
Delitzsch Gbf;3355.82;4408.594
Deißlingen Mitte;760.0303;570.1133
Deißlingen;764.2236;574.9375
Deisenhofen;2975.237;503.2578
Deinste;1343.045;6602.434
Deining (Oberpf);2881.556;1818.414
Deidesheim;463.1338;2018.199
Deichhausen;810.7163;6116.883
Dehlitz (Saale);3164.163;4086.117
Deggendorf Hbf;3946.94;1457.324
Deggendorf Hafen;3959.511;1441.883
Degerloch;1172.93;1279.664
Deezbüll;936.6108;7990.215
Deetz (Kr Zerbst);3217.003;5003.23
Dedinghausen;634.8379;4533.641
Dedensen-Gümmer;1403.554;5350.492
Dedenhausen;1890.301;5384.047
Dedelstorf;2065.891;5681.672
Debstedt;820.2598;6691.75
Davensberg;83.41577;4705.629
Dausenau;164.3823;3041.328
Daun;-495.7527;2915.395
Daufenbach;-648.8232;2561.73
Dauenhof;1497.97;6961.672
Dattenfeld (Sieg);23.4812;3582.563
Datteln;-115.8367;4491.234
Dasing;2568.897;899.6836
Darscheid;-459.0286;2931.719
Darmstadt-Wixhausen;796.2944;2598.395
Darmstadt-Kranichstein;818.75;2569.391
Darmstadt-Eberstadt;781.042;2470.73
Darmstadt-Arheilgen;794.4829;2580.348
Darmstadt Süd;787.8154;2512.207
Darmstadt Ost;815.4941;2532.484
Darmstadt Nord;801.4194;2553.348
Darmstadt Ludwigsbahnhof;824.5444;2518.023
Darmstadt Main-Neckar-Bahnhof;782.8711;2531.313
Darlingerode;2243.49;4742.379
Darching;3124.324;342.4922
Dannenwalde;3848.434;6179.172
Dannenberg West;2442.012;6131.152
Dannenberg Ost;2466.958;6146.559
Dammerstock;611.23;1546.18
Damme (Uckermark);4391.738;6456.844
Dambeck (Altm);2508.681;5807.285
Dalwitzhof;3106.708;7236.563
Dallgow-Döberitz;3801.585;5578.504
Dalldorf;2119.916;6501.145
Dallau;1183.355;1989.289
Dalheim;-924.1204;3987.754
Dahn Süd;158.0234;1730.988
Dahn;153.4155;1738.984
Dahlhausen (Wupper);-134.5452;4039.25
Dahlewitz;4060.347;5350.094
Dahlerbrück;15.57764;4077.715
Dahlerau;-129.8901;4044.129
Dahlenburg;2191.17;6210.609
Dahlen (Sachs);3823.904;4250.082
Dahlem (Eifel);-692.7188;3129.797
Dahlbruch;382.4229;3754.434
Dahl;21.71899;4130.484
Dagebüll Mole;848.4775;7934.363
Dagebüll Kirche;872.9702;7933.73
Dagebüll Hafen;852.9419;7932.355
Dachwig;2345.776;3880.922
Dachrieden;2055.528;4093.914
Dachau Stadt;2858.922;774.793
Dachau Bahnhof;2863.167;760.8984
Dabendorf;4078.572;5251.953
Daaden;317.4355;3499.93
Cuxhaven;854.4004;6967.152
Cursdorf;2558.117;3329.953
Cunnertswalde;4338.806;4069.75
Cunnersdorf (bei Kamenz);4583.781;4245.219
Crossen an der Elster Ort;3142.508;3800.332
Crossen an der Elster;3144.658;3789.125
Cronheim;2262.244;1673.313
Crivitz;2800.192;6678.363
Crinitz Töpfermarkt;4338.915;4716.152
Crinitz (Niederlausitz);4345.426;4719.668
Crimmitschau;3439;3633.133
Creußen (Oberfr);2938.029;2539.465
Creidlitz;2462.23;2945.859
Crawinkel;2302.439;3554.543
Cranzahl;3879.162;3316.957
Crailsheim;1825.471;1718.914
Cottbus-Willmersdorf Nord;4760.228;4829.223
Cottbus-Sandow;4742.589;4759.703
Cottbus-Merzdorf Süd-Nord;4750.611;4774.277
Cottbus Südwest;4706.406;4744.238
Cottbus;4721.709;4753.984
Coswig (bei Dresden);4253.352;4020.141
Coswig (Anh);3428.333;4828.313
Coswig (Anh) Gbf;3414.283;4828.789
Cossen;3701.925;3818.094
Cossebaude;4292.146;3981.027
Coschen;4971.959;5075.492
Cornberg;1650.349;3821.078
Cordingen;1465.757;5902.07
Coppenbrügge;1417.032;5030.48
Contwig-Stambach;-75.17017;1838.375
Contwig;-93.50879;1844.98
Container-Terminal Hafen Nürnberg;2539.869;2019.848
Collmen-Böhlitz;3648.141;4334.965
Collenberg;1286.645;2418.449
Colditz Porzellanwerk Werkhaltepunkt;3708.032;3989.684
Colditz;3705.815;4002.641
Cölbe;899.8501;3615.391
Coesfeld Schulzentrum;-209.865;4858.688
Coesfeld (Westf);-213.2935;4845.078
Cochstedt (Kr Aschersleben);2702.242;4794.715
Cochem (Mosel);-263.2263;2856.379
Coburg-Neuses;2438.427;2999.969
Coburg Nord;2450.257;2993.418
Coburg Gbf;2447.592;2967.164
Coburg;2444.327;2983.219
Cloppenburg;413.3604;5839.453
Clausnitz;4221.447;3609.75
Clarholz;499.4849;4785.992
Chorin;4342.658;6029.398
Chemnitz-Siegmar;3757.84;3649.918
Chemnitz-Schönau;3779.662;3653.613
Chemnitz-Reichenhain;3822.563;3630.258
Chemnitz-Hilbersdorf;3831.688;3705.238
Chemnitz-Harthau;3814.545;3609.059
Chemnitz-Erfenschlag;3832.854;3622.625
Chemnitz-Borna ;3789.333;3701
Chemnitz-Altchemnitz;3814.456;3624.563
Chemnitz Zwönitzbrücke;3812.63;3626.07
Chemnitz Süd;3813.501;3659.914
Chemnitz Stadtpark;3803.148;3635.828
Chemnitz Riemenschneiderstraße;3815.624;3619.688
Chemnitz Mitte;3802.222;3663.59
Chemnitz Kinderwaldstätte;3829.669;3729.855
Chemnitz Hbf;3816.548;3680.199
Chemnitz Friedrichstraße;3813.174;3605.02
Chausseehaus;457.8237;2782.855
Charlottenhof (Oberlausitz);5216.12;4190.828
Chamerau;3776.796;1846.578
Cham (Oberpf);3709.537;1872.449
Celle Vorstadt;1782.63;5608.516
Celle Nord;1769.692;5601.207
Celle;1768.551;5593.934
Castrop-Rauxel-Merklinde;-113.8848;4387.078
Castrop-Rauxel Süd;-123.0959;4410.402
Castrop-Rauxel Hbf;-127.9204;4435.078
Casekow;4526.968;6374.559
Carolinenhof;234.1069;6205.91
Carolahöhe;3863.539;3936.75
Caputh-Geltow;3762.942;5360.672
Caputh Schwielowsee;3760.615;5349.055
Capelle (Westf);90.14868;4612.965
Cammin (Meckl);3904.186;6583.125
Camburg (Saale);2944.861;3875.348
Calw;859.7622;1245.5
Calmbach;733.8608;1314.383
Caldern;815.731;3621.098
Calberlah;2154.19;5384.277
Calbe (Saale) West;2946.248;4826.91
Calbe (Saale) Stadt;2958.226;4836.805
Calbe (Saale) Ost;2982.036;4845.332
Calau (Niederlausitz);4485.228;4722.219
Cainsdorf;3517.804;3494.922
Cadolzburg;2399.957;2089.484
Cadenberge;1087.055;6863.258
Buxtehude;1504.423;6534.723
Bützow;3021.542;6980.813
Butzbach Ost;818.8657;3159.219
Butzbach;814.4375;3151.645
Buttstädt;2741.985;3953.617
Büttgen;-627.4097;4030.723
Buttenheim;2498.188;2468.344
Büsum;963.1045;7270.25
Busenberg-Schindhard;173.4697;1721.289
Büsenbachtal;1620.588;6310.473
Buschow;3504.838;5617.074
Buschmühle;4350.583;3695.668
Buschhütten-Achenbach;350.7656;3711.109
Bürstadt;656.2632;2280.297
Burladingen West;1122.755;774.25
Burladingen;1133.143;772.6602
Burkheim-Bischoffingen;16.01172;574.8438
Burkhardtsdorf Mitte;3813.359;3560.457
Burkhardtsdorf;3823.746;3560.984
Burkhardswalde-Maxen;4448.78;3812.914
Burhafe;197.437;6690.52
Burgweiler;1307.453;364.5352
Burgthann;2726.608;1967.152
Burgstall (Murr);1317.465;1481.07
Burgstädt;3728.619;3759.75
Burgsinn Bbf;1521.696;2812.293
Burgsinn;1517.612;2841.027
Burglengenfeld;3259.681;1839.715
Burglauer;1893.242;2981.449
Burgkunstadt;2651.475;2849.332
Burgkirchen;3820.664;701.8594
Burgkemnitz;3404.502;4605.93
Burgholzhausen v d Höhe;818.7686;2959.488
Burgheim;2540.095;1247.859
Burghausen Wackerwerk;3896.297;723.7734
Burghausen (Oberbay);3894.163;713.3086
Burghaun (Kr Hünfeld);1560.88;3455.223
Burggaillenreuth;2693.96;2455.969
Bürgersee;3742.898;6462.91
Bürgerhaus;1549.766;4005.324
Bürgeln;921.1528;3621.418
Burgdorf;1730.673;5400.789
Burgbrohl;-169.1106;3195.902
Burgbernheim-Wildbad;1999.701;2062.223
Burgbernheim;2004.887;2074.016
Burgau (Schwab);2105.083;931.0547
Burg- und Nieder Gemünden;1083.21;3441.043
Burg Stargard (Meckl);3901.716;6652.242
Burg (Fehmarn) West;2461.612;7641.695
Burg (Dithm);1209.458;7129.848
Burg (Dillkr) Nord;560.0889;3453.699
Burg (bei Magdeburg);2987.511;5240.035
Büren-Weinberg;737.9766;4405.758
Burbach (Kr Siegen);398.478;3509.203
Bunnen;276.4956;5722.309
Büninghausen;368.022;4527.359
Bundenthal-Rumbach;177.6284;1680.688
Bünde (Westf);759.272;5122.82
Buna Werke Bahnsteig;3105.275;4255.34
Buna Werke;3100.473;4258.055
Bülzig;3629.498;4843.445
Bülstringen;2644.921;5261.465
Bullay DB;-286.0916;2750.789
Buldern;-75.37012;4755.898
Buke;1014.722;4600.508
Buir;-659.2732;3658.449
Bühl (Baden) F;407.1289;1225.395
Bühl (Baden);407.7793;1226.457
Buggingen;22.24219;295.6289
Bufleben;2248.333;3795.398
Büdingen (Westerw);267.395;3373.082
Büdingen (Oberhess);1122.512;2993.23
Budenheim;458.7305;2706.707
Büden;2990.993;5091.605
Buddenhagen;4116.449;7224.012
Budberg (Kr Wesel);-588.3113;4401.469
Buckow (Märkische Schweiz);4488.734;5641.203
Buckow (bei Beeskow);4581.969;5231.785
Bückeburg;1081.78;5194.195
Bückchen;4499.094;5089.141
Buchloe;2328.487;500.6836
Buchholz (Zauche);3731.042;5155.109
Buchholz (Nordheide);1631.824;6373.285
Buchholz (Baden);240.3608;547.8398
Büches-Düdelsheim;1096.494;3002.633
Buchenhorst;3466.088;7483.277
Buchenhain;2912.299;515.7031
Büchenbeuren;-192.2854;2600.047
Büchenbach;2557.902;1880.773
Buchenau (Oberbay);2703.407;651.3242
Buchenau (Lahn);767.8281;3640.543
Buchen Ost;1288.699;2137.414
Buchen im Odenwald;1287.144;2143.094
Büchen;2126.519;6549.891
Buchbrunn-Mainstockheim;1873.941;2414.992
Bübingen;-381.3884;1779.355
Bubenreuth;2504.08;2280.82
Bubenheim;-676.0574;3564.777
Bubach;-439.762;2037.988
Brüssow;4463.492;6581.645
Brunsbüttel;1149.166;7002.504
Brünkendorf;3148.183;6130.563
Brunau-Packebusch;2725.349;5761.355
Brühl-Vochem;-428.217;3631.535
Brühl-Kierberg;-437.8926;3625.48
Brühl-Badorf;-430.1277;3597.367
Brühl Süd;-431.1885;3610.027
Brühl Ost;-407.2148;3624.172
Brühl Nord;-428.8711;3620.98
Brühl Mitte;-430.6284;3615.414
Brühl Gbf;-422.731;3635.418
Brühl;-419.0859;3611.957
Brügge (Prign);3202.137;6343.574
Bruckmühl;3229.936;357.5234
Brucken;1383.217;1087.914
Bruckberg;3264.601;1067.059
Brück (Mark);3618.857;5171.266
Bruchweiler;174.1841;1694.738
Bruchsal Tunnelstraße;753.3828;1693.738
Bruchsal Stegwiesen;756.4541;1714.188
Bruchsal Sportzentrum;748.3267;1712.48
Bruchsal Schloßgarten;753.2397;1708.238
Bruchsal Schlachthof;764.2065;1693.52
Bruchsal Bildungszentrum;738.7275;1684.641
Bruchsal Am Mantel;733.0073;1717.539
Bruchsal;749.3066;1699.324
Bruchmühlen;673.3101;5124.754
Bruchmühlbach-Miesau;-78.87549;2000.617
Bruchköbel;991.4214;2879.414
Bruchhausen-Vilsen;1043.707;5817.09
Bruchhausen-Marktplatz;1051.159;5817.105
Bruchhausen Ost;1061.752;5815.66
Bruchhausen (bei Ettlingen);589.5723;1477.32
Brüchermühle;91.51831;3711.02
Bruchenbrücken;898.2397;3007.914
Brötzingen;804.1572;1436.797
Brotdorf;-633.4119;2102.809
Bronnen (Lauchert);1205.095;740.2188
Brokstedt;1589.652;7113.734
Broistedt Nord;1956.02;5125.66
Brohl Umladebahnhof;-138.8716;3222.355
Brohl Rheinanlagen;-137.3047;3227.168
Brohl (Brohltalbahn);-135.1155;3215.668
Brohl;-135.2266;3217.5
Broderstorf;3182.816;7257.617
Brockhöfe;1892.92;6018.473
Brocken;2164.564;4685.918
Brochterbeck;201.8286;5156.375
Britz;4291.474;5974.785
Brinkum (bei Bremen);903.6191;6023.66
Brilon Wald;754.7275;4177.52
Brilon Stadt;753.4805;4229.355
Brilon Egger;775.5669;4243.914
Brillit;1057.4;6467.684
Brigachtal-Klengen;650.1597;459.0703
Brigachtal-Kirchdorf;651.8032;466.5391
Brieske;4496.328;4471.844
Briesen (Mark);4646.563;5413.063
Brieselang;3761.3;5618.988
Briescht;4559.854;5140.813
Breyell;-875.0391;4148.391
Bretzfeld;1370.025;1753.625
Bretzenheim (Nahe);257.7339;2538.344
Brettorf;678.6704;5974.867
Bretten-Ruit;845.126;1572.754
Bretten-Rinklingen;810.1309;1600.988
Bretten Wannenweg;837.1934;1595.273
Bretten Stadtmitte;831.4971;1599.07
Bretten Schulzentrum;843.2085;1595.77
Bretten Rechberg;830.7969;1597.148
Bretten Kupferhälde;847.1133;1602.453
Bretten;823.916;1602.254
Bretleben;2609.842;4187.223
Breternitz;2751.646;3386.93
Brest-Aspe;1301.372;6521.914
Brenk;-251.3286;3170.035
Brenitz-Sonnewalde;4224.23;4662.813
Bremervörde;1141.682;6546.574
Bremerhaven-Wulsdorf;791.0044;6575.59
Bremerhaven-Speckenbüttel;763.4673;6675.957
Bremerhaven-Lehe Pbf;784.4399;6639.59
Bremerhaven Nordhafen;754.645;6653.758
Bremerhaven Kaiserhafen;759.7969;6653.219
Bremerhaven Insumer Deich;746.8022;6663.516
Bremerhaven Hbf;783.5449;6605.234
Bremerhaven Fischereihafen;774.9238;6587.023
Bremen-Walle;905.4243;6124.809
Bremen-Vegesack;801.7056;6198.32
Bremen-St Magnus;828.3379;6198.973
Bremen-Sebaldsbrück Wbf;986.7939;6065.684
Bremen-Sebaldsbrück;974.2129;6076.34
Bremen-Schönebeck;815.2998;6200.027
Bremen-Rabinghausen;876.0098;6103.07
Bremen-Oslebshausen;876.6997;6159.219
Bremen-Oberneuland;1004.004;6107.078
Bremen-Neustädter Hafen;871.5991;6123.75
Bremen-Neustadt;905.1094;6093.555
Bremen-Mahndorf;1014.908;6051.297
Bremen-Lesum;842.002;6197.797
Bremen-Kirchhuchting;870.9331;6064.945
Bremen-Inlandshafen;866.2305;6154.66
Bremen-Hemelingen;973.5405;6068.172
Bremen-Farge;725.4707;6237.469
Bremen-Burg;851.7705;6187.059
Bremen-Blumenthal;769.1045;6213.867
Bremen-Aumund;792.3643;6216.02
Bremen Turnerstraße;745.6768;6224.445
Bremen Stahlwerke;848.5552;6170.203
Bremen Rbf;895.0454;6143.914
Bremen Mühlenstraße;761.2729;6216.34
Bremen Kreinsloger;754.6782;6218.988
Bremen Klinikum Nord/Beckedorf;777.9966;6215.879
Bremen Hbf;924.1445;6101.355
Breitungen (Werra);1981.81;3517.469
Breitscheidt (Kr Altenkirchen Ww);106.0083;3512.359
Breithardt;381.1821;2882.152
Breitenstein (Pfalz);325.6904;1947.168
Breitengüßbach;2402.915;2651.016
Breitenfürst;1512.189;1406.867
Breitendorf;4980.75;4088.93
Breitenbrunn (Schwab);2096.355;613.7852
Breitenbrunn (Erzgeb);3706.858;3269.613
Breitenbach (Kr Kassel);1269.163;4095.332
Breitenbach (Herzberg);1416.461;3529.074
Breitenau;3417.708;67.60938
Breisach;-2.627197;488.7852
Brehna;3283.163;4450.645
Brefeld;-368.769;1927.797
Breeskow Nord;4627.163;5238.043
Bredstedt;1030.285;7812.512
Bredenbek;1612.748;7473.949
Bredelar;894.6597;4250.824
Breddin;3219.583;5930.766
Brebach;-387.0872;1821.254
Braunsdorf-Lichtenwalde;3871.465;3727.609
Braunschweig-Rühme;2086.38;5236.328
Braunschweig-Gliesmarode;2107.433;5214.719
Braunschweig Rbf;2107.096;5185.703
Braunschweig Hbf;2100.28;5188.039
Braunsbedra Ost;3073.348;4146.719
Braunsbedra;3060.331;4144.797
Bräunlingen Industriegebiet;653.6147;370.5391
Bräunlingen Bahnhof;644.8955;374.6836
Braunichswalde;3324.036;3610.973
Braunesumpf;2369.263;4671.027
Braubach;81.96436;2988.293
Brannenburg;3378.181;208.1445
Brandstätt;3377.982;577.7188
Brandoberndorf;687.9521;3154.047
Brandis;3561.804;4211.848
Brandenburg-Altstadt;3449.861;5411.719
Brandenburg Hbf;3474.383;5401.289
Brand-Erbisdorf;4092.308;3726.809
Brand Tropical Islands;4287.964;5034.027
Bramstedt (bei Syke);904.2524;5865.598
Bramsche;351.7373;5358.668
Brakel;1176.736;4576.563
Brake (Unterweser);703.9404;6376.93
Brake (bei Bielefeld);774.188;4972.863
Brahlstorf;2347.271;6432.039
Brackwede;703.9175;4893.813
Brackenheim;1099.057;1641.082
Brachelen;-894.0713;3829.504
Brachbach;303.5737;3591.828
Boxberg-Wölchingen;1512.306;2102.348
Bous (Saar);-557.2048;1891.305
Bötzingen Mühle;101.616;540.9375
Bötzingen;97.40747;535.7852
Bottrop-Vonderort;-397.644;4363.398
Bottrop-Boy;-360.5591;4401.504
Bottrop Süd;-375.3511;4371.238
Bottrop Nord;-391.3469;4409.277
Bottrop Hbf;-378.2378;4375.883
Bösperde;197.1899;4302.098
Bösensell;8.310547;4803.73
Bösel;340.9692;6015.145
Bösdorf (Sachs-Anh);2451.916;5386.207
Borstel (Kr Stendal);2980.771;5640.715
Börßum;2123.762;4975.105
Börßum;2124.153;4975.004
Borsdorf (Sachs);3515.034;4228.402
Borsdorf (Hess);1032.046;3149.582
Bornum (Harz);1824.943;4873.891
Börnsen;1896.797;6537.707
Bornitz (bei Zeitz);3269.544;3934.414
Bornitz (bei Oschatz);3959.002;4203.652
Bornim-Grube;3750.259;5450.555
Börnichen-Schlepzig;4427.221;5001.184
Bornholte;727.0317;4759.543
Bornheim Rathaus;-357.8945;3531.555
Bornheim;-368.2256;3537.527
Börnecke (Harz);2424.329;4714.445
Borna (bei Leipzig);3488.666;3972.785
Borkum Reede;-436.396;6658.715
Borkum Jakob-van-Dyken-Weg;-486.0879;6678.055
Borkum;-498.0095;6687.875
Borkheide;3679.773;5221.945
Borken (Westf);-421.1506;4749.879
Borken (Hess);1242.934;3840.672
Bork (Westf);-18.21704;4540.922
Borgsdorf;3937.103;5778.48
Borghorst Grottenkamp;-61.82471;5045.688
Borgholzhausen;548.729;4991.652
Borgeln;381.0635;4452.488
Bordesholm;1730.643;7320.777
Boppard-Hirzenach;81.70337;2874.953
Boppard-Fleckertshöhe;33.64429;2903.223
Boppard-Buchholz;17.59033;2916.395
Boppard-Salzig;74.40967;2908.289
Boppard Süd;47.80957;2937.375
Boppard Hbf;40.35181;2937.957
Bopfingen;2039.501;1408.383
Boostedt;1714.838;7146.305
Booßen;4782.855;5453.27
Bookholzberg;736.9507;6119.891
Bönningstedt;1650.233;6749.043
Bonn-Oberkassel;-249.4639;3483.02
Bonn-Mehlem;-237.8564;3432.098
Bonn-Endenich Nord;-317.8994;3508.363
Bonn-Duisdorf;-334.2688;3486.668
Bonn-Beuel Industriebahn;-272.1028;3508.719
Bonn-Beuel;-271.8806;3508.129
Bonn-Godesberg Nord;-262.8086;3460.742
Bonn-Godesberg;-250.333;3447.91
Bonn UN Campus;-279.6489;3483.457
Bonn Neuer Weg;-226.2456;3412.168
Bonn Helmholtzstraße;-325.2561;3492.77
Bonn Hbf;-293.5095;3503.184
Bonn Gbf;-306.73;3508.914
Bonenburg;1084.607;4403.609
Bönen;188.0928;4455.242
Bondorf (bei Herrenberg);921.9907;1030.914
Bomsdorf;3176.629;5080.391
Bomlitz;1492.979;5906.25
Bölzke;3235.535;6179.297
Boltersen;2097.021;6338.234
Bokholt;1520.198;6885.164
Bokeloh (Kr Meppen);-56.20752;5697.172
Bokeloh (bei Wunstorf);1306.944;5365.039
Boizenburg (Elbe);2215.253;6444.238
Boisheim;-850.5212;4123.867
Böhringen-Rickelshausen;993.0454;170.4648
Bohnhorst;918.3584;5377.844
Bohmte Ost;578.7451;5302.898
Bohmte;577.626;5301.184
Böhmhof;4053.039;1699.84
Böhlen Werke;3413.692;4044.168
Böhlen (bei Leipzig);3411.135;4065.398
Böhl-Iggelheim;544.6909;1985.672
Bogen;3751.091;1527.645
Bödigheim;1279.081;2088.395
Bodenwöhr Nord;3467.039;1923.734
Bodenwerder-Kemnade;1402.271;4877.891
Bodenrode;1890.94;4228.867
Bodenmais;4044.256;1720.469
Bodenheim;554.4834;2596.953
Bodenfelde;1438.053;4493.969
Bodendorf (Kr Haldensleben);2614.189;5233.684
Bodenburg;1738.087;4938.953
Bodelshausen;1039.949;873.043
Bodelsberg;2109.117;99.46484
Bockum-Hövel;200.207;4577.328
Bocksthal;2784.786;4458.645
Böckingen West;1167.891;1715.84
Böckingen Sonnenbrunnen;1189.908;1716.707
Böckingen Berufsschulzentrum;1181.174;1716.828
Bockenheim-Kindenheim;462.3892;2238.168
Bockenem;1819.925;4915.953
Bockbachtal;318.147;2150.305
Bochum-Riemke;-199.2009;4361.789
Bochum-Langendreer West;-128.7505;4330.469
Bochum-Langendreer;-119.4446;4330.594
Bochum-Laer;-156.8738;4315.082
Bochum-Hamme;-199.7688;4346.891
Bochum-Ehrenfeld;-196.9971;4324.238
Bochum-Dahlhausen Eisenbahnmuseum;-255.2373;4282.113
Bochum-Dahlhausen;-242.6404;4274.973
Bochum West;-194.1299;4336.332
Bochum Präsident;-196.5601;4342.164
Bochum Nord;-179.1558;4335.84
Bochum Hbf;-186.6267;4330.125
Bocholt;-591.5151;4736.922
Bobstadt;653.3799;2299.379
Böbrach;3981.475;1698.434
Böblingen Zimmerschlag;1074.555;1195.715
Böblingen Südbf;1056.393;1201.863
Böblingen Hulb;1035.628;1205.199
Böblingen Heusteigstr.;1067.675;1200.203
Böblingen Goldberg;1063.151;1222.965
Böblingen Danziger Str.;1046.997;1203.707
Böblingen;1050.758;1212.945
Bobitz;2605.918;6928.922
Böbingen (Rems);1718.495;1368.859
Bobingen;2413.326;762.2148
Bobenheim;579.3828;2216.023
Blumenthal (Mark);3281.487;6147.449
Blumenthal (Eifel);-753.417;3252.965
Blumenstraße;786.6675;2167.035
Blumenkamp;-600.3667;4583.938
Blumenhagen;4276.894;6706.914
Blumenberg;2733.444;4961.516
Blumenau;4080.464;3506.57
Blumberg-Zollhaus;718.8105;269.7148
Blumberg-Riedöschingen;754.8203;289.0977
Blumberg-Rehhahn;4159.818;5660.418
